dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0,0.0,-0.010329790585465334,0.015031901649179252,0.00011297903359529895,0.00011347412000473474,0.0,0.0,-0.020659581170930585,0.0,0.0,-0.02065958117093067,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.00655087908211574,0.008785899568071336,3.8596015610118044e-05,3.833138717077431e-05,0.0,0.0,0.013101758164231425,0.0,0.0,0.01310175816423148,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,0.00362914617273577,0.017958017585951138,0.00016124519780866516,0.00016217711691368452,0.0,0.0,0.007258292345471484,0.0,0.0,0.00725829234547154,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.035774505395683456,0.014748378160417021,0.00010875732918133288,0.00010681730314222645,0.0,0.0,-0.07154901079136688,0.0,0.0,-0.07154901079136691,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0,0.0,0.012594629390073622,0.014338898569731235,0.00010280200609652023,0.0001020022464746005,0.0,0.0,0.025189258780147217,0.0,0.0,0.025189258780147245,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,0,0.0005738880918220947,-0.00028694404591104734,-0.004216792877015527,0.01755228173507497,0.0001540412970537232,0.0001546554035965729,0.0,-0.00043706293706293706,-0.00876639952967384,-1.0,0.0,-0.008433585754031053,-0.0005738880918220947,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7613623797412363,0.0002211166390270868,0.7611940298507462,0.0
adult,1,0.0009380863039399625,-0.0006124740182924138,-0.28292081750025677,0.018624210797991494,0.0001734306139240115,0.00017184428037070066,-0.0009380863039399625,-0.0004393673110720562,-0.0659584777359854,-0.5,0.0009380863039399889,-0.06584163500051352,-0.00028686173264486515,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.5,0.7614729625124406,0.0002211166390270868,0.7614151464897734,0.000925925925925926
adult,2,0.0009380863039399625,-0.0007610992267363364,-0.1989792059214836,0.0165440488116849,0.00013685277554170624,0.00013522826398199462,-0.0009380863039399625,-0.0006681514476614699,-0.06491192549099012,-0.6666666666666666,0.0009380863039399889,-0.0646250785096339,-0.0005841121495327102,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.5,0.7615622925425979,0.0006634232640424591,0.7613887660327289,0.0027726432532347504
adult,3,0.0,0.0,0.03005277480003299,0.01744121513760707,0.00015209799273814705,0.0001538443038701665,0.0,0.0,0.060105549600065866,0.0,0.0,0.06010554960006598,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,4,0.0,0.0,-0.003360703944523785,0.01158180017350194,6.706904762946478e-05,6.701903261535062e-05,0.0,0.0,-0.006721407889047626,0.0,0.0,-0.00672140788904757,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,0,0.05,0.025,0.4996003580791611,0.012421523906815623,7.714712808379604e-05,7.6605019809479e-05,0.05,0.012658227848101266,-0.003882698317497435,0.0,-0.050000000000000044,-0.0007992838416778503,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.5,0.7614729625124406,0.0002211166390270868,0.7614151464897734,0.000925925925925926
adult,1,0.0,0.0,0.017495634107188282,0.01794948175851089,0.0001610919476995576,0.00016182681371821776,0.0,0.0,0.03499126821437659,0.0,0.0,0.034991268214376564,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0001105583195135434,0.7613045881702598,0.0
